TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,POLYLINE,Destination Latitude,Destination Longitude,Place ID,Place Name,Number of Places Passed By
1.37e+18,C,,,20000268,1372670396,A,"[[-8.612793, 41.166666], [-8.612181, 41.166342], [-8.611677, 41.165748], [-8.610759, 41.164623], [-8.609229, 41.164452], [-8.607339, 41.164344], [-8.60652, 41.164362], [-8.606376, 41.164974], [-8.606322, 41.165118], [-8.606367, 41.16564], [-8.606457, 41.16726], [-8.606295, 41.169141], [-8.604747, 41.170671], [-8.60283, 41.171328], [-8.599563, 41.171184], [-8.595549, 41.171796], [-8.592282, 41.17014], [-8.588997, 41.168124], [-8.585136, 41.166594], [-8.582076, 41.164515], [-8.581446, 41.161518], [-8.582661, 41.158872], [-8.583309, 41.15592], [-8.582121, 41.153265], [-8.582445, 41.15214], [-8.582346, 41.151789], [-8.582355, 41.151789], [-8.582364, 41.151789], [-8.582373, 41.15178], [-8.582382, 41.151771], [-8.582373, 41.151771], [-8.582301, 41.1516], [-8.582805, 41.151123], [-8.583669, 41.150403], [-8.583948, 41.149521], [-8.584182, 41.148918]]",41.148918,-8.584182,15,Campanhã,36
1.37e+18,B,,15.0,20000623,1372669533,A,"[[-8.585793, 41.148468], [-8.585784, 41.148639], [-8.586, 41.148972], [-8.586117, 41.148738], [-8.586369, 41.147838], [-8.587089, 41.147307], [-8.585226, 41.14674], [-8.583201, 41.145507], [-8.581248, 41.144859], [-8.579457, 41.145885], [-8.579061, 41.1462], [-8.579826, 41.147667], [-8.578782, 41.149953], [-8.580915, 41.152689], [-8.58312, 41.156109], [-8.581914, 41.160132], [-8.581734, 41.164227], [-8.5851, 41.166747], [-8.589339, 41.168457], [-8.593065, 41.170896], [-8.597106, 41.171814], [-8.601894, 41.171346], [-8.606862, 41.172525], [-8.610399, 41.174361], [-8.613477, 41.174613], [-8.616501, 41.174145], [-8.619642, 41.17383], [-8.622, 41.174136], [-8.622405, 41.176566], [-8.622243, 41.180283], [-8.623188, 41.184135], [-8.62533, 41.187294], [-8.626941, 41.189742], [-8.6283, 41.192676], [-8.628138, 41.195934], [-8.627346, 41.199219], [-8.627373, 41.203062], [-8.627283, 41.206842], [-8.62713, 41.210676], [-8.627022, 41.214555], [-8.626896, 41.217966], [-8.626779, 41.220531], [-8.626734, 41.222736], [-8.629038, 41.224734], [-8.632503, 41.225202], [-8.634663, 41.226534], [-8.635365, 41.228109], [-8.635761, 41.230764], [-8.637714, 41.23269], [-8.639262, 41.234292], [-8.639172, 41.235264], [-8.638362, 41.235615], [-8.638344, 41.235606], [-8.638344, 41.235597], [-8.638353, 41.235588]]",41.235588,-8.638353,29,Francos,55
1.37e+18,A,51122.0,,20000686,1372671920,A,"[[-8.603505, 41.167764], [-8.603487, 41.1669], [-8.602974, 41.165532], [-8.604828, 41.165433], [-8.605602, 41.165424], [-8.605656, 41.165406], [-8.605692, 41.165343], [-8.605728, 41.165424], [-8.605827, 41.165433], [-8.606448, 41.166216], [-8.606403, 41.168808], [-8.604468, 41.171409], [-8.605557, 41.173263], [-8.608716, 41.174019], [-8.612487, 41.174595], [-8.617122, 41.174037], [-8.621955, 41.173488], [-8.626374, 41.173074], [-8.631495, 41.172165], [-8.636778, 41.170869], [-8.641107, 41.168061], [-8.645157, 41.165523], [-8.649162, 41.163039], [-8.649162, 41.160042], [-8.649198, 41.157666], [-8.64864, 41.156127], [-8.648604, 41.156136], [-8.648604, 41.156136], [-8.648586, 41.15592], [-8.648595, 41.155506], [-8.648568, 41.155443], [-8.64855, 41.155344], [-8.648469, 41.155119], [-8.648658, 41.154903], [-8.648991, 41.154822], [-8.649324, 41.154264], [-8.650782, 41.153382], [-8.652447, 41.152203], [-8.654553, 41.152248], [-8.656056, 41.151708], [-8.657604, 41.151042], [-8.659233, 41.150673], [-8.660673, 41.150358], [-8.660709, 41.149881], [-8.65989, 41.148468], [-8.659602, 41.148324], [-8.65962, 41.148288], [-8.659575, 41.14827]]",41.14827,-8.659575,43,Ouro,48
1.37e+18,A,2002.0,,20000598,1372671544,A,"[[-8.604108, 41.182524], [-8.60409, 41.182524], [-8.604279, 41.182056], [-8.604819, 41.180976], [-8.605593, 41.179374], [-8.606493, 41.178375], [-8.607744, 41.177106], [-8.608212, 41.176197], [-8.608473, 41.175396], [-8.60724, 41.175162], [-8.60598, 41.174064], [-8.605908, 41.173767], [-8.605899, 41.173767], [-8.605755, 41.173191], [-8.605584, 41.171643], [-8.60571, 41.171481], [-8.60571, 41.171481], [-8.605782, 41.171409], [-8.606718, 41.170455], [-8.608041, 41.16987], [-8.609382, 41.168763], [-8.609292, 41.168088], [-8.609481, 41.167287], [-8.609238, 41.16645], [-8.608842, 41.165757], [-8.608518, 41.164731], [-8.608536, 41.16456], [-8.608698, 41.163705], [-8.609103, 41.162652], [-8.609499, 41.161707], [-8.609967, 41.16033], [-8.610174, 41.158503], [-8.610093, 41.157567], [-8.610039, 41.157477], [-8.610237, 41.156559], [-8.610138, 41.155254], [-8.610075, 41.153652], [-8.610075, 41.151951], [-8.610849, 41.150961], [-8.610957, 41.150682], [-8.611317, 41.149773], [-8.611191, 41.149134], [-8.611173, 41.149116], [-8.611209, 41.148684], [-8.611236, 41.14809], [-8.611407, 41.147172], [-8.611533, 41.146479], [-8.611344, 41.145957], [-8.610876, 41.145759], [-8.61093, 41.145543], [-8.610975, 41.145516], [-8.611056, 41.145354], [-8.610696, 41.144094], [-8.609994, 41.14314], [-8.608608, 41.14314], [-8.607411, 41.142537], [-8.605368, 41.142996], [-8.605233, 41.144193], [-8.60589, 41.144463], [-8.605989, 41.144391]]",41.144391,-8.605989,9,Batalha,60
1.37e+18,C,,,20000075,1372670444,A,"[[-8.575245, 41.199858], [-8.575218, 41.199858], [-8.575164, 41.199822], [-8.575218, 41.199723], [-8.575848, 41.198301], [-8.576127, 41.197068], [-8.57664, 41.196042], [-8.577171, 41.195295], [-8.577306, 41.195052], [-8.576388, 41.194656], [-8.574237, 41.194269], [-8.572329, 41.192955], [-8.570826, 41.191416], [-8.569305, 41.190588], [-8.567469, 41.190381], [-8.564868, 41.190237], [-8.562861, 41.189679], [-8.561034, 41.189526], [-8.558883, 41.189805], [-8.558172, 41.188995], [-8.558334, 41.187429], [-8.557875, 41.186214], [-8.557542, 41.185296], [-8.556669, 41.185665], [-8.55675, 41.18463], [-8.557713, 41.183289], [-8.558865, 41.181462], [-8.559783, 41.180373], [-8.560035, 41.178636], [-8.560269, 41.178249], [-8.560323, 41.178213], [-8.560377, 41.17815], [-8.560404, 41.178114], [-8.560458, 41.178078], [-8.561466, 41.177826], [-8.560917, 41.177628], [-8.559513, 41.17716], [-8.558523, 41.176611], [-8.557506, 41.175675], [-8.556993, 41.175162], [-8.556336, 41.174451], [-8.557101, 41.174055], [-8.557128, 41.174028], [-8.557137, 41.174037], [-8.557146, 41.174055], [-8.557155, 41.174064], [-8.557146, 41.174073], [-8.557128, 41.174073], [-8.557119, 41.174082], [-8.557128, 41.174082], [-8.557119, 41.174082], [-8.557128, 41.174082], [-8.557146, 41.174082], [-8.557164, 41.174082], [-8.557173, 41.174082], [-8.557173, 41.174073], [-8.557173, 41.174073], [-8.557182, 41.174073], [-8.557182, 41.174073], [-8.557182, 41.174064], [-8.557182, 41.174064], [-8.557182, 41.174073], [-8.557182, 41.174082], [-8.557182, 41.174082], [-8.557164, 41.174082], [-8.5572, 41.174082], [-8.557173, 41.174064], [-8.557155, 41.174055], [-8.557137, 41.174037], [-8.557146, 41.174019], [-8.557146, 41.174019], [-8.557146, 41.174019], [-8.557146, 41.174019], [-8.557155, 41.174046], [-8.557173, 41.174064], [-8.557191, 41.174073], [-8.557191, 41.174073], [-8.557173, 41.174064], [-8.557146, 41.174055], [-8.557137, 41.174046], [-8.557137, 41.174028], [-8.557155, 41.173992], [-8.557155, 41.17401], [-8.557146, 41.174037], [-8.557137, 41.174055], [-8.557146, 41.174091], [-8.557155, 41.174091], [-8.557155, 41.174082], [-8.557164, 41.174073], [-8.557164, 41.174055], [-8.557155, 41.174037], [-8.557146, 41.174046], [-8.557137, 41.174055], [-8.557137, 41.174064], [-8.557128, 41.174073], [-8.557128, 41.174082], [-8.557128, 41.174082], [-8.557137, 41.174082], [-8.557146, 41.174064], [-8.557155, 41.174064], [-8.557155, 41.174064], [-8.557155, 41.174055], [-8.557155, 41.174055], [-8.557137, 41.174055], [-8.557128, 41.174046], [-8.557137, 41.174055], [-8.557137, 41.174064], [-8.557146, 41.174073], [-8.557146, 41.174073], [-8.557155, 41.174073], [-8.557164, 41.174064], [-8.557164, 41.174064], [-8.557164, 41.174064], [-8.557164, 41.174064], [-8.557155, 41.174073], [-8.557155, 41.174082], [-8.587386, 41.188833], [-8.585712, 41.188851], [-8.557146, 41.174082], [-8.557137, 41.174073], [-8.557146, 41.174064], [-8.557164, 41.174064], [-8.557173, 41.174055], [-8.557164, 41.174055], [-8.557155, 41.174064], [-8.557155, 41.174082], [-8.557146, 41.174091], [-8.557137, 41.1741], [-8.557128, 41.1741], [-8.557128, 41.1741], [-8.557119, 41.174091], [-8.557137, 41.174082], [-8.557137, 41.174073], [-8.557146, 41.174073], [-8.557155, 41.174073], [-8.557155, 41.174073], [-8.557155, 41.174073], [-8.557155, 41.174073], [-8.557155, 41.174082], [-8.557164, 41.174073], [-8.557218, 41.174064], [-8.557209, 41.174055], [-8.5572, 41.174073], [-8.557173, 41.174082], [-8.557155, 41.174082], [-8.557155, 41.174073], [-8.557155, 41.174064], [-8.557155, 41.174055], [-8.557146, 41.174064], [-8.557146, 41.174073], [-8.557137, 41.174082], [-8.557155, 41.174082]]",41.174082,-8.557155,55,São Roque,152
1.37e+18,B,,21.0,20000602,1372671134,A,"[[-8.628264, 41.160609], [-8.628246, 41.160627], [-8.628183, 41.160672], [-8.628282, 41.160708], [-8.628372, 41.160735], [-8.628291, 41.160699], [-8.628444, 41.160303], [-8.628894, 41.158971], [-8.629659, 41.158746], [-8.630091, 41.158413], [-8.630208, 41.157585], [-8.629533, 41.157009], [-8.628642, 41.156874], [-8.627886, 41.156415], [-8.626941, 41.155353], [-8.626923, 41.154948], [-8.626932, 41.154939], [-8.626815, 41.154633], [-8.626347, 41.153103], [-8.626302, 41.152896], [-8.626293, 41.152878], [-8.626104, 41.152239], [-8.625906, 41.150502], [-8.62551, 41.149215], [-8.625483, 41.148909], [-8.625258, 41.148513], [-8.623368, 41.147766], [-8.622882, 41.147775], [-8.622585, 41.147712], [-8.621343, 41.14746], [-8.620578, 41.147343], [-8.620551, 41.147352], [-8.620551, 41.147352], [-8.620407, 41.147064], [-8.62038, 41.146929], [-8.620389, 41.146902], [-8.620344, 41.146731], [-8.620326, 41.146731], [-8.620272, 41.146389], [-8.620272, 41.146344], [-8.619309, 41.146155], [-8.617752, 41.146299], [-8.617401, 41.145066], [-8.616132, 41.145165], [-8.615475, 41.145498], [-8.614251, 41.14593], [-8.613144, 41.145921], [-8.612919, 41.146002], [-8.612631, 41.146074], [-8.612424, 41.146029], [-8.611695, 41.146218], [-8.611227, 41.146236], [-8.611236, 41.146218], [-8.611227, 41.146218]]",41.146218,-8.611227,57,São Bento,54
1.37e+18,A,17245.0,,20000207,1372666080,A,"[[-8.654067, 41.154714], [-8.654067, 41.154732], [-8.654058, 41.154705], [-8.654229, 41.154597], [-8.654112, 41.154075], [-8.65413, 41.153526], [-8.654985, 41.153067], [-8.654769, 41.152284], [-8.653716, 41.152095], [-8.651358, 41.152635], [-8.650476, 41.153535], [-8.650332, 41.153643], [-8.648811, 41.154093], [-8.646534, 41.154201], [-8.644122, 41.154426], [-8.642475, 41.154057], [-8.640432, 41.15349], [-8.63838, 41.15304], [-8.636076, 41.152473], [-8.635014, 41.152401], [-8.633871, 41.1525], [-8.633484, 41.152545], [-8.632611, 41.152644], [-8.631198, 41.152563], [-8.63091, 41.152545], [-8.630919, 41.152599], [-8.63055, 41.152554], [-8.628453, 41.152437], [-8.627625, 41.152311], [-8.627607, 41.152338], [-8.627598, 41.152383], [-8.62758, 41.152419], [-8.627571, 41.152464]]",41.152464,-8.627571,30,Galiza,33
1.37e+18,C,,,20000669,1372670602,A,"[[-8.661645, 41.17698], [-8.663409, 41.178339], [-8.666478, 41.179176], [-8.668179, 41.177016], [-8.670744, 41.175963], [-8.669889, 41.176116], [-8.668746, 41.176251], [-8.668692, 41.176197], [-8.668755, 41.176413], [-8.667846, 41.177232], [-8.665956, 41.179149], [-8.663328, 41.178375], [-8.662932, 41.177754], [-8.661555, 41.176773], [-8.659287, 41.177124], [-8.657181, 41.177421], [-8.656209, 41.1777], [-8.655957, 41.177727], [-8.655147, 41.177493], [-8.653185, 41.175918], [-8.650845, 41.174064], [-8.647713, 41.171517], [-8.64504, 41.169393], [-8.64369, 41.167665], [-8.641881, 41.166054], [-8.640423, 41.168088], [-8.638173, 41.169987], [-8.633745, 41.171607], [-8.628543, 41.172705], [-8.623296, 41.173326], [-8.617779, 41.173866], [-8.614233, 41.17437], [-8.611119, 41.174379], [-8.607258, 41.172768], [-8.602632, 41.171364], [-8.597727, 41.171544], [-8.59338, 41.17095], [-8.589555, 41.168493], [-8.585478, 41.16663], [-8.58213, 41.164623], [-8.581518, 41.161284], [-8.582949, 41.158035], [-8.583084, 41.154885], [-8.582319, 41.152761], [-8.582481, 41.152185], [-8.582355, 41.151852], [-8.582328, 41.151798], [-8.582796, 41.151087], [-8.58375, 41.15025], [-8.584128, 41.14899], [-8.584506, 41.147811], [-8.584965, 41.146992], [-8.58501, 41.146902], [-8.585055, 41.146839], [-8.585091, 41.146776], [-8.585937, 41.146974], [-8.586711, 41.147208], [-8.58708, 41.147415], [-8.58654, 41.147685], [-8.586414, 41.147757], [-8.586198, 41.148], [-8.586, 41.148702], [-8.585955, 41.148801], [-8.585811, 41.148792], [-8.585703, 41.148783], [-8.585667, 41.148873], [-8.585685, 41.148873], [-8.585685, 41.148864], [-8.585694, 41.148855], [-8.585739, 41.148936]]",41.148936,-8.585739,15,Campanhã,70
1.37e+18,B,,62.0,20000058,1372671137,A,"[[-8.658423, 41.169222], [-8.659782, 41.167557], [-8.660448, 41.166729], [-8.661258, 41.165712], [-8.662086, 41.164713], [-8.662851, 41.163687], [-8.663427, 41.162571], [-8.665101, 41.161707], [-8.66466, 41.160546], [-8.663697, 41.159079], [-8.663796, 41.158782], [-8.66484, 41.158359], [-8.667252, 41.157423], [-8.670015, 41.156316], [-8.671608, 41.155668], [-8.672553, 41.155479], [-8.672679, 41.154759], [-8.671581, 41.15403]]",41.15403,-8.671581,40,Mercado da Foz,18
1.37e+18,B,,38.0,20000633,1372670109,A,"[[-8.604171, 41.161086], [-8.604, 41.161392], [-8.603982, 41.161491], [-8.603982, 41.161509], [-8.603982, 41.161455], [-8.604162, 41.161716], [-8.604495, 41.161698], [-8.604954, 41.160987], [-8.604999, 41.160807], [-8.605008, 41.160744], [-8.605071, 41.16069], [-8.604792, 41.160501], [-8.60463, 41.160519], [-8.604549, 41.160537], [-8.603019, 41.159979], [-8.601813, 41.159628], [-8.601516, 41.159556], [-8.601507, 41.159565], [-8.60112, 41.159313], [-8.601588, 41.157945], [-8.602398, 41.156136], [-8.602956, 41.154705], [-8.602965, 41.154687], [-8.602965, 41.15466], [-8.603046, 41.154336], [-8.603712, 41.152662], [-8.60436, 41.151222], [-8.604279, 41.150871], [-8.604234, 41.149881], [-8.604198, 41.149602], [-8.604189, 41.149548], [-8.604162, 41.149431], [-8.604117, 41.148441], [-8.603946, 41.14791], [-8.603937, 41.147847], [-8.603892, 41.147154], [-8.603919, 41.14665], [-8.604702, 41.146641], [-8.605701, 41.146911], [-8.605656, 41.146965]]",41.146965,-8.605656,9,Batalha,40
1.37e+18,A,14320.0,,20000674,1372669837,A,"[[-8.624007, 41.156406], [-8.623971, 41.156469], [-8.623926, 41.156748], [-8.624601, 41.157081], [-8.625186, 41.157315], [-8.627076, 41.157711], [-8.627967, 41.157882], [-8.628048, 41.158008], [-8.628327, 41.158593], [-8.629578, 41.158809], [-8.630235, 41.158251], [-8.629875, 41.157189], [-8.629578, 41.156424], [-8.629794, 41.155929], [-8.629938, 41.155686], [-8.629947, 41.155668], [-8.629947, 41.155677]]",41.155677,-8.629947,12,Bom Sucesso,17
1.37e+18,C,,,20000632,1372668628,A,"[[-8.609643, 41.160375], [-8.609643, 41.160348], [-8.611281, 41.160609], [-8.61165, 41.16123], [-8.611605, 41.161473], [-8.611551, 41.1615], [-8.61156, 41.161518], [-8.611614, 41.161554], [-8.610606, 41.161536], [-8.61003, 41.1615], [-8.609985, 41.161563], [-8.60994, 41.161518], [-8.608743, 41.16132], [-8.607375, 41.161059], [-8.605071, 41.160762], [-8.603982, 41.161428], [-8.60391, 41.161608], [-8.603892, 41.161626], [-8.603883, 41.161662], [-8.603964, 41.162058], [-8.602488, 41.16321], [-8.600814, 41.164443], [-8.600427, 41.164794], [-8.600418, 41.164812], [-8.599626, 41.165154], [-8.598924, 41.165451], [-8.597007, 41.166324], [-8.594649, 41.167035], [-8.592849, 41.167728], [-8.591292, 41.168457], [-8.589942, 41.169294], [-8.588763, 41.170608], [-8.587746, 41.172093], [-8.586981, 41.173434], [-8.586729, 41.174181], [-8.586243, 41.175153], [-8.585217, 41.176926], [-8.584038, 41.178834], [-8.583615, 41.180058], [-8.583516, 41.180571], [-8.583336, 41.180895], [-8.583912, 41.181444], [-8.586045, 41.180337], [-8.588808, 41.179788], [-8.589159, 41.179806], [-8.589834, 41.179896], [-8.593074, 41.180931], [-8.594082, 41.181363], [-8.594667, 41.181579], [-8.595009, 41.181705], [-8.595306, 41.181813], [-8.595342, 41.181768], [-8.595558, 41.181876], [-8.596827, 41.182236], [-8.599185, 41.182866], [-8.600112, 41.183145], [-8.600112, 41.183136], [-8.600301, 41.183199], [-8.601534, 41.183523], [-8.603775, 41.183991], [-8.607762, 41.184747], [-8.609607, 41.184567], [-8.609562, 41.184558], [-8.610039, 41.184441], [-8.612253, 41.183667], [-8.61246, 41.183586], [-8.613783, 41.183343], [-8.616528, 41.182983], [-8.618868, 41.182047], [-8.620236, 41.1813], [-8.622063, 41.180607], [-8.625447, 41.179959], [-8.628282, 41.179716], [-8.629956, 41.179554], [-8.632674, 41.179338], [-8.635464, 41.180895], [-8.638371, 41.182515], [-8.640954, 41.183946], [-8.641485, 41.184225], [-8.643438, 41.184099], [-8.645778, 41.18301], [-8.647668, 41.181975], [-8.649369, 41.181012], [-8.650926, 41.180112], [-8.651763, 41.179608], [-8.65296, 41.178951], [-8.65458, 41.178393], [-8.655561, 41.17833], [-8.657955, 41.177466], [-8.660835, 41.177025], [-8.662896, 41.177961], [-8.665587, 41.179392], [-8.667765, 41.177844], [-8.669898, 41.176539], [-8.670573, 41.176161], [-8.670636, 41.176071], [-8.671725, 41.174784], [-8.673723, 41.173443], [-8.674659, 41.172723], [-8.677656, 41.171724], [-8.680878, 41.172345], [-8.684325, 41.173785], [-8.68707, 41.173623]]",41.173623,-8.68707,22,Castelo do Queijo,103
1.37e+18,A,22121.0,,20000192,1372669145,A,"[[-8.660088, 41.172129], [-8.660088, 41.172138], [-8.660088, 41.172138], [-8.659656, 41.171805], [-8.658126, 41.171013], [-8.657298, 41.170554], [-8.65791, 41.16969], [-8.659341, 41.168034], [-8.660484, 41.166693], [-8.661474, 41.165451], [-8.662194, 41.164659], [-8.662482, 41.164335], [-8.662491, 41.164272], [-8.662662, 41.164065], [-8.663121, 41.163462], [-8.6634, 41.162706], [-8.664759, 41.161887], [-8.664723, 41.160717], [-8.663607, 41.159097], [-8.66394, 41.158683], [-8.665767, 41.157981], [-8.66781, 41.157216], [-8.670357, 41.156217], [-8.671491, 41.155785], [-8.671482, 41.155794], [-8.672463, 41.155569], [-8.672616, 41.154777], [-8.672094, 41.154516], [-8.670879, 41.153409], [-8.670762, 41.153283], [-8.670771, 41.153229]]",41.153229,-8.670771,40,Mercado da Foz,31
1.37e+18,A,21822.0,,20000492,1372671261,A,"[[-8.612739, 41.179302], [-8.612685, 41.179275], [-8.613405, 41.179554], [-8.613783, 41.179644], [-8.61399, 41.178987], [-8.614017, 41.17815], [-8.614116, 41.177052], [-8.613756, 41.175423], [-8.613648, 41.174847], [-8.615925, 41.174307], [-8.619381, 41.173821], [-8.622747, 41.173497], [-8.626014, 41.173182], [-8.629623, 41.172606], [-8.633619, 41.171733], [-8.637444, 41.170509], [-8.640657, 41.168394], [-8.643825, 41.166207], [-8.64711, 41.164722], [-8.649018, 41.164641], [-8.649405, 41.163633], [-8.649405, 41.163624], [-8.649477, 41.163408], [-8.64972, 41.16258], [-8.649945, 41.161932], [-8.649963, 41.161914], [-8.649972, 41.161896], [-8.650008, 41.161851], [-8.650035, 41.161806], [-8.649999, 41.161671], [-8.650539, 41.161563], [-8.65053, 41.161545], [-8.65053, 41.161545], [-8.651709, 41.161752], [-8.653455, 41.16204], [-8.653959, 41.16213], [-8.65395, 41.16213], [-8.654139, 41.162157], [-8.655003, 41.162274], [-8.655003, 41.162265], [-8.655012, 41.162265], [-8.655021, 41.162256], [-8.655021, 41.162265], [-8.655048, 41.162265], [-8.656389, 41.161896], [-8.65845, 41.160825], [-8.661042, 41.15988], [-8.663472, 41.158917], [-8.665137, 41.158242], [-8.666712, 41.157639], [-8.668359, 41.156991], [-8.670357, 41.156181], [-8.671662, 41.155695], [-8.673003, 41.155605], [-8.673597, 41.154678], [-8.673759, 41.154597]]",41.154597,-8.673759,40,Mercado da Foz,56
1.37e+18,C,,,20000398,1372672295,A,"[[-8.649189, 41.15412], [-8.648964, 41.154138], [-8.648703, 41.154156], [-8.648838, 41.154291], [-8.648865, 41.154291], [-8.648982, 41.154309], [-8.649207, 41.154309], [-8.650386, 41.15394], [-8.651448, 41.152698], [-8.65368, 41.152149], [-8.656083, 41.151708], [-8.656587, 41.15142], [-8.656605, 41.15142], [-8.657199, 41.15115], [-8.658828, 41.150718], [-8.660268, 41.150529], [-8.660826, 41.150457], [-8.660718, 41.150142], [-8.660304, 41.149935], [-8.660124, 41.149836], [-8.660151, 41.149845], [-8.660142, 41.149863], [-8.66016, 41.149872], [-8.660178, 41.14989], [-8.660169, 41.149881], [-8.660187, 41.149863], [-8.660205, 41.149854], [-8.660196, 41.149872]]",41.149872,-8.660196,43,Ouro,28
1.37e+18,B,,33.0,20000681,1372670232,A,"[[-8.600166, 41.182722], [-8.600292, 41.182758], [-8.599698, 41.182686], [-8.598294, 41.182308], [-8.597925, 41.1822], [-8.597934, 41.182191], [-8.597934, 41.182182], [-8.597934, 41.182173], [-8.597943, 41.182164], [-8.597781, 41.182128], [-8.597475, 41.182398], [-8.599491, 41.182965], [-8.601021, 41.183451], [-8.602776, 41.183784], [-8.605152, 41.184333], [-8.608158, 41.184783], [-8.610813, 41.184225], [-8.612649, 41.183478], [-8.612829, 41.183415], [-8.612838, 41.183397], [-8.612829, 41.183397], [-8.613297, 41.18337], [-8.616078, 41.183055], [-8.618418, 41.182335], [-8.620623, 41.18112], [-8.624025, 41.180157], [-8.627292, 41.179833], [-8.628354, 41.179743], [-8.628381, 41.179716], [-8.629056, 41.179635], [-8.631126, 41.179419], [-8.633061, 41.179581], [-8.635455, 41.180904], [-8.637822, 41.182209], [-8.640243, 41.18355], [-8.642628, 41.184423], [-8.645085, 41.183334], [-8.647164, 41.182263], [-8.648181, 41.181678], [-8.648415, 41.181543], [-8.649864, 41.180706], [-8.651502, 41.179761], [-8.651709, 41.179662], [-8.652024, 41.179509], [-8.65377, 41.178645], [-8.654724, 41.178339], [-8.654967, 41.178285], [-8.655219, 41.178312], [-8.65701, 41.177637], [-8.659845, 41.177196], [-8.662401, 41.177484], [-8.664057, 41.179068], [-8.666694, 41.179194], [-8.668035, 41.177403], [-8.670033, 41.176368], [-8.671896, 41.174631], [-8.673885, 41.173263], [-8.676054, 41.172021], [-8.678907, 41.171607], [-8.681202, 41.172489], [-8.683605, 41.173641], [-8.685981, 41.173704], [-8.688168, 41.173587], [-8.688915, 41.17383], [-8.689005, 41.173812]]",41.173812,-8.689005,22,Castelo do Queijo,65
1.37e+18,C,,,20000036,1372667530,A,"[[-8.690517, 41.180445], [-8.690598, 41.181624], [-8.69067, 41.181912], [-8.690859, 41.182065], [-8.691723, 41.18283], [-8.69238, 41.18355], [-8.692425, 41.183613]]",41.183613,-8.692425,22,Castelo do Queijo,7
1.37e+18,B,,21.0,20000076,1372670371,A,"[[-8.628417, 41.160645], [-8.628264, 41.160672], [-8.628318, 41.160699], [-8.628264, 41.160699], [-8.628543, 41.159934], [-8.629209, 41.15889], [-8.630055, 41.15826], [-8.630118, 41.157405], [-8.630595, 41.157243], [-8.631072, 41.156928], [-8.631927, 41.157459], [-8.632908, 41.158476], [-8.633376, 41.158737], [-8.635356, 41.159106], [-8.637651, 41.159421], [-8.638902, 41.159628], [-8.640513, 41.159808], [-8.642421, 41.160177], [-8.643528, 41.160537], [-8.643672, 41.160447], [-8.643933, 41.160366], [-8.645913, 41.160717], [-8.64621, 41.160798], [-8.646246, 41.160798], [-8.647632, 41.161023], [-8.649666, 41.161383], [-8.651529, 41.161707], [-8.653797, 41.162076], [-8.654607, 41.16222], [-8.654805, 41.162247], [-8.656164, 41.162031], [-8.65791, 41.16114], [-8.660196, 41.16015], [-8.662365, 41.159295], [-8.664336, 41.158521], [-8.666235, 41.157774], [-8.666622, 41.157099], [-8.666559, 41.156982], [-8.66655, 41.156919], [-8.666523, 41.156991]]",41.156991,-8.666523,40,Mercado da Foz,40
1.37e+18,C,,,20000329,1372667532,A,"[[-8.611128, 41.172012], [-8.611137, 41.172129], [-8.61147, 41.172714], [-8.612271, 41.172786], [-8.612406, 41.172795], [-8.612442, 41.172795], [-8.612532, 41.172831], [-8.612775, 41.172381], [-8.612802, 41.172219], [-8.612892, 41.171337], [-8.612928, 41.170473], [-8.612649, 41.169051], [-8.612424, 41.168493], [-8.612082, 41.167548], [-8.611785, 41.166657], [-8.611236, 41.165676], [-8.61102, 41.164362], [-8.610993, 41.163633], [-8.61102, 41.163624], [-8.611065, 41.163552], [-8.611155, 41.162976], [-8.611317, 41.162193], [-8.611245, 41.161968], [-8.611218, 41.161905], [-8.611218, 41.161914], [-8.611353, 41.161491], [-8.611416, 41.160366], [-8.611848, 41.159025], [-8.612685, 41.157216], [-8.613207, 41.155857], [-8.613234, 41.155821], [-8.613288, 41.154687], [-8.613027, 41.153625], [-8.612064, 41.153571], [-8.611947, 41.152743], [-8.611911, 41.151834], [-8.611902, 41.151087], [-8.612028, 41.150475], [-8.6121, 41.150349], [-8.612352, 41.15025], [-8.612658, 41.150178], [-8.613612, 41.150097], [-8.613855, 41.149521], [-8.614224, 41.148747], [-8.614368, 41.148657], [-8.614404, 41.148603], [-8.614404, 41.148576], [-8.614332, 41.148414], [-8.614593, 41.147802], [-8.614854, 41.147631], [-8.614881, 41.147496], [-8.614881, 41.147433], [-8.615925, 41.14737], [-8.617167, 41.147253], [-8.617968, 41.147145]]",41.147145,-8.617968,25,Cordoaria,55
