level_0,Latitude,Longitude,PlaceID,PlaceName
1372666901620000138,41.15858400000001,-8.624475,32,H. Militar
1372666901620000184,41.14665,-8.592408,15,Campanhã
1372666911620000092,41.15371500000001,-8.606844,19,Carvalheiras
1372666912620000005,41.16467700000001,-8.626599,20,Carvalhido
1372666913620000408,41.163318,-8.616033,11,Bom Pastor
1372666916620000403,41.184126,-8.677332,31,H. Magalhães Lemos
1372666929620000315,41.157945,-8.624655,32,H. Militar
1372666937620000099,41.144706,-8.60679,9,Batalha
1372666939620000197,41.159808,-8.635878,59,Tenente Valadim
1372666958620000281,41.145741,-8.610741,57,São Bento
1372666972620000108,41.158152,-8.625042,32,H. Militar
1372666972620000557,41.157036,-8.612910000000001,52,Républica
1372666980620000326,41.182866,-8.600427,33,H. São João
1372666999620000039,41.14764,-8.622171,18,Carregal
1372667009620000607,41.157594,-8.626644,32,H. Militar
1372667026620000546,41.150592,-8.617086,18,Carregal
1372667051620000152,41.160348,-8.609607,63,Santa Maria
1372667077620000230,41.129595,-8.620002000000001,34,Infante
1372667083620000051,41.160213,-8.621369999999999,51,Ramada Alta
1372667083620000517,41.148729,-8.62074,18,Carregal
1372667108620000672,41.179194,-8.601363000000001,49,Pólo Universitário
1372667113620000359,41.16285,-8.611857,63,Santa Maria
1372667132620000024,41.146623,-8.611146000000002,57,São Bento
1372667140620000251,41.203944,-8.543628,6,Areosa
1372667141620000380,41.155623,-8.615052,52,Républica
1372667159620000653,41.157135,-8.628372,13,Brasília
1372667178620000685,41.161329,-8.657199,37,Marechal
1372667190620000100,41.14836,-8.614449,23,Clérigos
1372667190620000256,41.152968,-8.638056,12,Bom Sucesso
1372667193620000432,41.160015,-8.641511999999999,7,Av. Boavista
1372667203620000038,41.148873,-8.609958,27,D. João I
1372667218620000163,41.181921,-8.659322999999999,31,H. Magalhães Lemos
1372667223620000499,41.152275,-8.608149000000001,10,Bolhão
1372667228620000618,41.147406,-8.621127,18,Carregal
1372667236620000104,41.158098,-8.630325,54,Rotunda
1372667249620000113,41.143113,-8.611388999999999,57,São Bento
1372667264620000557,41.145696,-8.610822,57,São Bento
1372667275620000376,41.162022,-8.606978999999999,58,Terço
1372667276620000067,41.218443,-8.675226,31,H. Magalhães Lemos
1372667295620000381,41.144841,-8.616653999999999,25,Cordoaria
1372667297620000012,41.145147,-8.636535,44,Palácio
1372667299620000126,41.152716,-8.632916999999999,12,Bom Sucesso
1372667305620000006,41.157369,-8.625204,32,H. Militar
1372667318620000077,41.185296,-8.623773,5,Amial
1372667330620000450,41.129433,-8.620047,34,Infante
1372667347620000140,41.149602,-8.620749,18,Carregal
1372667355620000311,41.149017,-8.599041,61,Vinte e Quatro de Agosto
1372667387620000400,41.157018,-8.60994,63,Santa Maria
1372667388620000397,41.140773,-8.615196000000001,34,Infante
1372667405620000598,41.169789,-8.611317,42,Nove de Abril
1372667406620000503,41.168124,-8.597691000000001,24,Conde Ferreira
1372667432620000562,41.237307,-8.669448,31,H. Magalhães Lemos
1372667438620000346,41.179635,-8.609247,1,Agra
1372667451620000560,41.148711,-8.600247,61,Vinte e Quatro de Agosto
1372667454620000352,41.174019,-8.605899,1,Agra
1372667457620000076,41.15267100000001,-8.621874,39,Maternidade
1372667479620000111,41.148342,-8.613963,23,Clérigos
1372667482620000199,41.159457,-8.639064,59,Tenente Valadim
1372667500620000222,41.158494,-8.639676,59,Tenente Valadim
1372667508620000085,41.236263,-8.669835,31,H. Magalhães Lemos
1372667511620000518,41.140602,-8.635914,4,Alfândega
1372667530620000036,41.183613,-8.692425,22,Castelo do Queijo
1372667532620000329,41.147145,-8.617968,25,Cordoaria
1372667532620000443,41.16141,-8.598132000000001,58,Terço
1372667539620000367,41.158692,-8.633709,54,Rotunda
1372667558620000189,41.149683,-8.620785,18,Carregal
1372667599620000330,41.247153,-8.64873,46,Pereira de Melo
1372667629620000674,41.162967,-8.658702,37,Marechal
1372667632620000054,41.161896,-8.60418,58,Terço
1372667637620000455,41.156478,-8.676468,40,Mercado da Foz
1372667644620000680,41.236605,-8.670060000000001,31,H. Magalhães Lemos
1372667646620000508,41.146119,-8.617742999999999,25,Cordoaria
1372667653620000268,41.147721,-8.622333,18,Carregal
1372667656620000487,41.15889,-8.611983,63,Santa Maria
1372667687620000137,41.147532,-8.622288000000001,18,Carregal
1372667718620000272,41.15162700000001,-8.609517,60,Trindade
1372667720620000529,41.1543,-8.647947,36,Lordelo
1372667754620000436,41.140557,-8.635878,4,Alfândega
1372667757620000094,41.148144,-8.664102,45,Passeio Alegre
1372667782620000174,41.179635,-8.602011,49,Pólo Universitário
1372667786620000057,41.071527,-8.653905,43,Ouro
1372667799620000050,41.15556,-8.589753,2,Alameda
1372667804620000409,41.157405,-8.625789,32,H. Militar
1372667811620000151,41.154039,-8.671248,40,Mercado da Foz
1372667817620000180,41.144463,-8.606069999999999,9,Batalha
1372667821620000578,41.166846,-8.651933999999999,35,Lago
1372667831620000319,41.143743,-8.62182,4,Alfândega
1372667831620000676,41.152734,-8.575695,8,Azevedo
1372667840620000279,41.165613,-8.606466000000001,58,Terço
1372667842620000296,41.148297,-8.585901,15,Campanhã
1372667866620000026,41.115078,-8.626248,4,Alfândega
1372667868620000341,41.151141,-8.609769,60,Trindade
1372667871620000152,41.160303000000006,-8.6094,63,Santa Maria
1372667877620000451,41.151492,-8.607194999999999,10,Bolhão
1372667879620000172,41.163462,-8.663454,37,Marechal
1372667892620000226,41.15635200000001,-8.620479,51,Ramada Alta
1372667893620000116,41.162418,-8.608248,63,Santa Maria
1372667894620000589,41.15962800000001,-8.68176,41,Nevogilde
1372667907620000398,41.159376,-8.665866000000001,37,Marechal
1372667914620000370,41.174982,-8.549541,55,São Roque
1372667916620000565,41.176233,-8.668700999999999,31,H. Magalhães Lemos
1372667938620000480,41.166864,-8.653095,35,Lago
1372667964620000602,41.160555,-8.645472,7,Av. Boavista
1372667977620000337,41.141349,-8.561889,8,Azevedo
1372667979620000009,41.162733,-8.591355,56,Sá Carneiro
1372668021620000387,41.14735200000001,-8.587359,15,Campanhã
1372668073620000353,41.140791,-8.609985,53,Ribeira
1372668098620000434,41.17797,-8.664606,31,H. Magalhães Lemos
1372668104620000464,41.145885,-8.600112,61,Vinte e Quatro de Agosto
1372668106620000692,41.181741,-8.601237,33,H. São João
1372668122620000577,41.181021,-8.654264999999999,47,Pereiró
1372668127620000076,41.161752,-8.646453,7,Av. Boavista
1372668142620000058,41.150754,-8.646875999999999,43,Ouro
1372668155620000632,41.160375,-8.609616,63,Santa Maria
1372668162620000255,41.160033,-8.611668,63,Santa Maria
1372668171620000678,41.18256,-8.604063,33,H. São João
1372668172620000465,41.137614,-8.633925,4,Alfândega
1372668173620000129,41.14809,-8.611289999999999,14,Câmara
1372668184620000068,41.166477,-8.61696,11,Bom Pastor
1372668186620000524,41.147217,-8.622396,18,Carregal
1372668203620000507,41.162571,-8.597709,56,Sá Carneiro
1372668217620000048,41.237316,-8.670114,31,H. Magalhães Lemos
1372668221620000621,41.147172,-8.620362,18,Carregal
1372668240620000649,41.165757,-8.606475,58,Terço
1372668256620000304,41.150889,-8.622954,39,Maternidade
1372668264620000113,41.137686,-8.617221,34,Infante
1372668296620000007,41.166684,-8.667755999999999,3,Aldoar
1372668303620000256,41.144337,-8.605908,9,Batalha
1372668311620000146,41.179635,-8.60202,49,Pólo Universitário
1372668313620000452,41.239692,-8.668809,31,H. Magalhães Lemos
1372668324620000468,41.149881,-8.598942,61,Vinte e Quatro de Agosto
1372668332620000467,41.147469,-8.611155,57,São Bento
1372668354620000245,41.162103,-8.567307000000001,55,São Roque
1372668359620000397,41.144373,-8.605889999999999,9,Batalha
1372668373620000123,41.267763,-8.616771,5,Amial
1372668375620000271,41.165082,-8.58897,24,Conde Ferreira
1372668375620000359,41.143797,-8.61282,23,Clérigos
1372668377620000492,41.179707,-8.603064,49,Pólo Universitário
1372668413620000153,41.145822,-8.598033000000001,61,Vinte e Quatro de Agosto
1372668415620000601,41.16384,-8.613864,11,Bom Pastor
1372668416620000454,41.12425800000001,-8.59545,61,Vinte e Quatro de Agosto
1372668416620000640,41.164542,-8.589141,56,Sá Carneiro
1372668421620000093,41.148783,-8.585955,15,Campanhã
1372668432620000217,41.170977,-8.648307,48,Pinto de Azevedo
1372668434620000458,41.160222,-8.582328,26,Corujeira
1372668442620000257,41.154696,-8.61327,52,Républica
1372668449620000114,41.153238,-8.64666,36,Lordelo
1372668456620000166,41.152356,-8.665074,40,Mercado da Foz
1372668463620000308,41.14764,-8.608698,27,D. João I
1372668475620000128,41.173047,-8.672544,3,Aldoar
1372668510620000361,41.2371,-8.670186,31,H. Magalhães Lemos
1372668518620000494,41.159142,-8.605224,38,Marquês
1372668523620000400,41.23764,-8.670321000000001,31,H. Magalhães Lemos
1372668538620000598,41.179707,-8.602164,49,Pólo Universitário
1372668539620000664,41.153436,-8.605143,19,Carvalheiras
1372668553620000179,41.156505,-8.628345,13,Brasília
1372668578620000031,41.154363,-8.608967999999999,60,Trindade
1372668586620000279,41.163543,-8.61102,63,Santa Maria
1372668600620000267,41.149854,-8.611119,14,Câmara
1372668610620000229,41.237451,-8.670204,31,H. Magalhães Lemos
1372668612620000487,41.165469,-8.602596,58,Terço
1372668613620000247,41.237775,-8.670141000000001,31,H. Magalhães Lemos
1372668618620000105,41.140638,-8.611146000000002,53,Ribeira
1372668628620000632,41.173623,-8.68707,22,Castelo do Queijo
1372668632620000540,41.157351,-8.636643,54,Rotunda
1372668649620000356,41.218731,-8.601948,33,H. São João
1372668666620000109,41.192001,-8.631486,16,Campismo
1372668670620000261,41.149008,-8.58663,15,Campanhã
1372668670620000697,41.154795,-8.603847,19,Carvalheiras
1372668678620000676,41.184513,-8.601696,33,H. São João
1372668679620000515,41.152473,-8.669277000000001,40,Mercado da Foz
1372668690620000120,41.138163,-8.611137,53,Ribeira
1372668690620000431,41.146686,-8.617824,25,Cordoaria
1372668701620000662,41.151258,-8.606592,10,Bolhão
1372668730620000476,41.141016,-8.634969,4,Alfândega
1372668731620000363,41.148018,-8.613197999999999,23,Clérigos
1372668742620000384,41.160285,-8.664327,37,Marechal
1372668778620000579,41.148045,-8.613036,23,Clérigos
1372668783620000027,41.151105,-8.631657,30,Galiza
1372668801620000561,41.149395,-8.602146000000001,61,Vinte e Quatro de Agosto
1372668818620000687,41.188005,-8.651889,46,Pereira de Melo
1372668819620000473,41.151087,-8.589762,15,Campanhã
1372668840620000089,41.159052,-8.598123,38,Marquês
1372668878620000605,41.23395900000001,-8.666163000000001,31,H. Magalhães Lemos
1372668882620000101,41.233914,-8.666343,31,H. Magalhães Lemos
1372668887620000669,41.143545,-8.555760000000001,8,Azevedo
1372668910620000107,41.151492,-8.60013,61,Vinte e Quatro de Agosto
1372668912620000307,41.145615,-8.615196000000001,23,Clérigos
1372668912620000308,41.161329,-8.629776,21,Casa da Musica
1372668930620000047,41.159133,-8.644113,7,Av. Boavista
1372668941620000435,41.152653,-8.636139,12,Bom Sucesso
1372668962620000215,41.149854,-8.620956,39,Maternidade
1372668994620000495,41.161248,-8.639361,59,Tenente Valadim
1372669005620000039,41.148801,-8.585666999999999,15,Campanhã
1372669025620000446,41.18049,-8.657082,47,Pereiró
1372669064620000620,41.154795,-8.628786,12,Bom Sucesso
1372669079620000621,41.161104,-8.630001,21,Casa da Musica
1372669098620000529,41.153886,-8.653986,36,Lordelo
1372669111620000372,41.23637100000001,-8.669916,31,H. Magalhães Lemos
1372669127620000159,41.182596,-8.604297,33,H. São João
1372669134620000156,41.140539,-8.612955,53,Ribeira
1372669144620000258,41.161194,-8.609760000000001,63,Santa Maria
1372669145620000192,41.153229,-8.670771,40,Mercado da Foz
1372669147620000233,41.146992,-8.620398,18,Carregal
1372669154620000001,41.147964,-8.593308,15,Campanhã
1372669161620000195,41.163363,-8.57259,55,São Roque
1372669161620000554,41.14998,-8.599032000000001,61,Vinte e Quatro de Agosto
1372669172620000688,41.14728,-8.61777,25,Cordoaria
1372669195620000338,41.14602,-8.611794,23,Clérigos
1372669201620000663,41.160384,-8.644761,7,Av. Boavista
1372669213620000126,41.16122100000001,-8.639883,59,Tenente Valadim
1372669232620000289,41.167395,-8.64936,35,Lago
1372669243620000152,41.236605,-8.670033,31,H. Magalhães Lemos
1372669254620000560,41.173893,-8.583174,6,Areosa
1372669271620000653,41.15772,-8.628399,13,Brasília
1372669285620000294,41.149557,-8.607438,10,Bolhão
1372669285620000410,41.149521,-8.649072,43,Ouro
1372669315620000065,41.153418,-8.60796,19,Carvalheiras
1372669315620000436,41.235174,-8.669493,31,H. Magalhães Lemos
1372669324620000525,41.147559,-8.621838,18,Carregal
1372669328620000198,41.157495,-8.627075999999999,32,H. Militar
1372669330620000685,41.179635,-8.601875999999999,49,Pólo Universitário
1372669332620000672,41.149008,-8.610389999999999,14,Câmara
1372669337620000074,41.14953,-8.620938,18,Carregal
1372669341620000388,41.16199500000001,-8.587845,56,Sá Carneiro
1372669343620000608,41.150511,-8.638497000000001,30,Galiza
1372669346620000481,41.181786,-8.601318,33,H. São João
1372669349620000470,41.1354,-8.610128999999999,53,Ribeira
1372669384620000138,41.170113,-8.659241999999999,3,Aldoar
1372669402620000607,41.18058,-8.654183999999999,47,Pereiró
1372669427620000012,41.146074,-8.611839,23,Clérigos
1372669436620000285,41.149242,-8.627157,44,Palácio
1372669436620000516,41.147883,-8.623215,39,Maternidade
1372669439620000460,41.148756,-8.585847,15,Campanhã
1372669457620000367,41.154318,-8.609058000000001,60,Trindade
1372669460620000216,41.158521,-8.633214,54,Rotunda
1372669463620000517,41.143113,-8.605899,9,Batalha
1372669475620000053,41.14872,-8.600778,61,Vinte e Quatro de Agosto
1372669478620000304,41.161536,-8.609922000000001,63,Santa Maria
1372669483620000333,41.152185,-8.545986,8,Azevedo
1372669499620000408,41.152563,-8.623773,39,Maternidade
1372669505620000330,41.149962,-8.59887,61,Vinte e Quatro de Agosto
1372669513620000005,41.153535,-8.606717999999999,19,Carvalheiras
1372669515620000391,41.13351,-8.612973,53,Ribeira
1372669533620000623,41.235588,-8.638353,29,Francos
1372669542620000619,41.148954,-8.585685,15,Campanhã
1372669549620000397,41.029173,-8.642313,43,Ouro
1372669556620000199,41.144373,-8.605683,9,Batalha
1372669561620000557,41.160285,-8.591868,56,Sá Carneiro
1372669571620000051,41.176962,-8.610678,1,Agra
1372669573620000345,41.16015,-8.60994,63,Santa Maria
1372669577620000463,41.144607,-8.607204,9,Batalha
1372669585620000594,41.149422,-8.611308,14,Câmara
1372669589620000484,41.16204000000001,-8.614575,11,Bom Pastor
1372669594620000434,41.170311,-8.660682000000001,3,Aldoar
1372669604620000697,41.15277,-8.636886,12,Bom Sucesso
1372669608620000432,41.157369,-8.643114,7,Av. Boavista
1372669612620000177,41.166243,-8.686656,22,Castelo do Queijo
1372669625620000901,41.1525,-8.631072,12,Bom Sucesso
1372669628620000576,41.147469,-8.619947999999999,18,Carregal
1372669656620000184,41.148693,-8.585811,15,Campanhã
1372669678620000386,41.153562,-8.61165,52,Républica
1372669680620000542,41.160429,-8.644743,7,Av. Boavista
1372669686620000315,41.14185300000001,-8.616438,34,Infante
1372669688620000254,41.183343,-8.601768,33,H. São João
1372669708620000541,41.151051,-8.607275999999999,10,Bolhão
1372669712620000158,41.147838,-8.608959,27,D. João I
1372669713620000136,41.143986,-8.607321,9,Batalha
1372669715620000281,41.158323,-8.630262,54,Rotunda
1372669724620000406,41.180643,-8.593191000000001,33,H. São João
1372669741620000667,41.150763,-8.623116,39,Maternidade
1372669758620000380,41.165082,-8.638929,29,Francos
1372669764620000648,41.224518,-8.679393,31,H. Magalhães Lemos
1372669769620000617,41.129352,-8.615691,34,Infante
1372669784620000455,41.164875,-8.608536,63,Santa Maria
1372669796620000499,41.144247,-8.606124000000001,9,Batalha
1372669806620000588,41.149386,-8.621127,18,Carregal
1372669810620000075,41.199867,-8.575254,6,Areosa
1372669817620000675,41.161698,-8.602569,58,Terço
1372669824620000363,41.182065,-8.651601,46,Pereira de Melo
1372669829620000105,41.143005,-8.608311,9,Batalha
1372669833620000235,41.145786,-8.610723,57,São Bento
1372669836620000094,41.237208,-8.670159,31,H. Magalhães Lemos
1372669837620000674,41.155677,-8.629947,12,Bom Sucesso
1372669850620000021,41.192577,-8.669789999999999,31,H. Magalhães Lemos
1372669851620000658,41.165649,-8.598186,56,Sá Carneiro
1372669864620000050,41.148882,-8.648964,43,Ouro
1372669871620000297,41.163561,-8.60922,63,Santa Maria
1372669882620000497,41.147163,-8.62245,18,Carregal
1372669885620000249,41.236398,-8.669825999999999,31,H. Magalhães Lemos
1372669896620000058,41.180877,-8.654202,47,Pereiró
1372669904620000268,41.166693,-8.613377999999999,11,Bom Pastor
1372669911620000455,41.155362,-8.610237,52,Républica
1372669944620000398,41.156298,-8.653194000000001,36,Lordelo
1372669952620000325,41.237226,-8.670078,31,H. Magalhães Lemos
1372669970620000186,41.160483,-8.682129,41,Nevogilde
1372669974620000230,41.199408,-8.689067999999999,22,Castelo do Queijo
1372669976620000349,41.145939,-8.617671000000001,25,Cordoaria
1372669994620000472,41.151213,-8.619228,18,Carregal
1372669996620000616,41.152536,-8.648163,36,Lordelo
1372670006620000682,41.14653300000001,-8.592372,15,Campanhã
1372670016620000392,41.156955,-8.630901,54,Rotunda
1372670017620000508,41.148846,-8.585658,15,Campanhã
1372670035620000285,41.144103,-8.604783,9,Batalha
1372670043620000310,41.164407,-8.616159,11,Bom Pastor
1372670045620000246,41.162211,-8.603613000000001,58,Terço
1372670053620000178,41.157504,-8.643492,7,Av. Boavista
1372670054620000589,41.142213,-8.608545,9,Batalha
1372670071620000395,41.154399,-8.649288,36,Lordelo
1372670089620000423,41.146794,-8.620064999999999,18,Carregal
1372670095620000014,41.179653,-8.601948,49,Pólo Universitário
1372670099620000458,41.170077,-8.610453,42,Nove de Abril
1372670107620000450,41.161068,-8.607951,63,Santa Maria
1372670109620000596,41.182794,-8.603937,33,H. São João
1372670109620000633,41.146965,-8.605656,9,Batalha
1372670118620000653,41.146065,-8.610741,57,São Bento
1372670145620000480,41.148522,-8.625285,44,Palácio
1372670148620000129,41.157324,-8.625762,32,H. Militar
1372670163620000022,41.148954,-8.585703,15,Campanhã
1372670187620000535,41.15106,-8.623161,39,Maternidade
1372670200620000245,41.14881,-8.584209,15,Campanhã
1372670232620000060,41.148162,-8.657424,43,Ouro
1372670232620000578,41.146731,-8.607204,27,D. João I
1372670232620000681,41.173812,-8.689005,22,Castelo do Queijo
1372670252620000100,41.168367,-8.600949,58,Terço
1372670264620000188,41.163957,-8.635491,17,Carcereira
1372670285620000222,41.173461,-8.685054,22,Castelo do Queijo
1372670295620000668,41.153697,-8.606763,19,Carvalheiras
1372670302620000142,41.148738,-8.600337,61,Vinte e Quatro de Agosto
1372670302620000502,41.153436,-8.596656,61,Vinte e Quatro de Agosto
1372670321620000086,41.148684,-8.585676,15,Campanhã
1372670361620000054,41.159682,-8.596233,56,Sá Carneiro
1372670370620000050,41.125059,-8.604819,9,Batalha
1372670371620000076,41.156991,-8.666523,40,Mercado da Foz
1372670376620000579,41.14674,-8.620002000000001,18,Carregal
1372670390620000108,41.159142,-8.638578,59,Tenente Valadim
1372670396620000268,41.148918,-8.584182,15,Campanhã
1372670400620000049,41.148594,-8.607168,10,Bolhão
1372670402620000093,41.2677,-8.617059,5,Amial
1372670434620000352,41.111712,-8.599707,61,Vinte e Quatro de Agosto
1372670444620000075,41.174082,-8.557155,55,São Roque
1372670449620000195,41.154678,-8.613288,52,Républica
1372670452620000488,41.14757700000001,-8.620002000000001,18,Carregal
1372670455620000006,41.153922,-8.613369,52,Républica
1372670460620000473,41.172138,-8.587755,24,Conde Ferreira
1372670476620000074,41.153904,-8.604711,19,Carvalheiras
1372670494620000421,41.146596,-8.614737,23,Clérigos
1372670498620000331,41.145723,-8.610786000000001,57,São Bento
1372670508620000569,41.180076,-8.689805999999999,22,Castelo do Queijo
1372670534620000118,41.148693,-8.585991,15,Campanhã
1372670535620000697,41.173632,-8.603676,49,Pólo Universitário
1372670582620000328,41.179446,-8.582301,6,Areosa
1372670590620000487,41.144301,-8.606223,9,Batalha
1372670592620000341,41.236749,-8.669988,31,H. Magalhães Lemos
1372670602620000669,41.148936,-8.585739,15,Campanhã
1372670604620000113,41.149773,-8.61021,14,Câmara
1372670643620000256,41.259843,-8.7174,22,Castelo do Queijo
1372670646620000678,41.179527,-8.582067,6,Areosa
1372670649620000030,41.135283,-8.56476,8,Azevedo
1372670649620000320,41.157351,-8.626041,32,H. Militar
1372670663620000608,41.182884,-8.628291,16,Campismo
1372670668620000561,41.16271500000001,-8.590563000000001,56,Sá Carneiro
1372670671620000319,41.157594,-8.604666,38,Marquês
1372670683620000296,41.163588,-8.662383,37,Marechal
1372670686620000430,41.157324,-8.589627,2,Alameda
1372670726620000675,41.152275,-8.627247,30,Galiza
1372670786620000140,41.159394,-8.637542999999999,59,Tenente Valadim
1372670792620000004,41.14817100000001,-8.615241000000001,25,Cordoaria
1372670797620000178,41.149098,-8.672724,45,Passeio Alegre
1372670813620000520,41.151096,-8.589825,2,Alameda
1372670827620000409,41.162175,-8.646174,7,Av. Boavista
1372670827620000503,41.185917,-8.585136,6,Areosa
1372670829620000507,41.166522,-8.610947999999999,11,Bom Pastor
1372670831620000068,41.183253,-8.605341000000001,33,H. São João
1372670842620000226,41.238774,-8.668197,31,H. Magalhães Lemos
1372670852620000184,41.151546,-8.632719,30,Galiza
1372670855620000601,41.169114,-8.62929,50,Prelada
1372670861620000077,41.160915,-8.648342999999999,36,Lordelo
1372670866620000542,41.161005,-8.648424,36,Lordelo
1372670878620000009,41.155344,-8.606637,19,Carvalheiras
1372670880620000099,41.167737,-8.620155,51,Ramada Alta
1372670883620000381,41.15088,-8.602731,61,Vinte e Quatro de Agosto
1372670886620000126,41.190894,-8.607069000000001,5,Amial
1372670909620000443,41.14881,-8.585685,15,Campanhã
1372670910620000480,41.14755,-8.633826,44,Palácio
1372670912620000229,41.236587,-8.670050999999999,31,H. Magalhães Lemos
1372670937620000353,41.146659,-8.622684,4,Alfândega
1372670949620000429,41.16321,-8.614071000000001,11,Bom Pastor
1372670966620000649,41.105439,-8.590941,15,Campanhã
1372670977620000166,41.236794,-8.669961,31,H. Magalhães Lemos
1372670978620000326,41.147685,-8.620119,18,Carregal
1372670979620000481,41.195925,-8.574588,6,Areosa
1372671000620000618,41.157612,-8.627562,32,H. Militar
1372671010620000307,41.148567,-8.611991999999999,14,Câmara
1372671010620000360,41.1543,-8.648748,36,Lordelo
1372671024620000050,41.049963,-8.650503,43,Ouro
1372671046620000611,41.158854,-8.628732000000001,13,Brasília
1372671065620000261,41.152041,-8.63136,30,Galiza
1372671068620000640,41.146173,-8.611236,57,São Bento
1372671070620000540,41.150592,-8.608959,60,Trindade
1372671071620000307,41.147847,-8.614602,23,Clérigos
1372671074620000514,41.164443,-8.60823,63,Santa Maria
1372671075620000625,41.162571,-8.638614,59,Tenente Valadim
1372671092620000615,41.145471,-8.603802,9,Batalha
1372671097620000517,41.151069,-8.625816,44,Palácio
1372671104620000136,41.160321,-8.609409,63,Santa Maria
1372671109620000083,41.146776,-8.609049,27,D. João I
1372671112620000233,41.182758,-8.60391,33,H. São João
1372671112620000680,41.155218,-8.606069999999999,19,Carvalheiras
1372671125620000190,41.177781,-8.609175,1,Agra
1372671134620000602,41.146218,-8.611227,57,São Bento
1372671137620000058,41.15403,-8.671581,40,Mercado da Foz
1372671180620000111,41.1588,-8.6346,54,Rotunda
1372671187620000120,41.167125,-8.654697,35,Lago
1372671197620000410,41.146317,-8.611416,57,São Bento
1372671200620000239,41.125374,-8.61183,53,Ribeira
1372671200620000380,41.146065,-8.611344,57,São Bento
1372671220620000363,41.1687,-8.660133,3,Aldoar
1372671224620000006,41.137182,-8.615556,34,Infante
1372671229620000271,41.202765,-8.692722,22,Castelo do Queijo
1372671260620000174,41.15371500000001,-8.566272,8,Azevedo
1372671261620000492,41.154597,-8.673759,40,Mercado da Foz
1372671282620000554,41.15655,-8.622800999999999,32,H. Militar
1372671289620000454,41.160519,-8.609859,63,Santa Maria
1372671299620000245,41.171976,-8.553807,55,São Roque
1372671313620000161,41.160672,-8.640386999999999,59,Tenente Valadim
1372671332620000180,41.146164,-8.611245,57,São Bento
1372671365620000321,41.144373,-8.605592999999999,9,Batalha
1372671371620000039,41.112729,-8.644041,43,Ouro
1372671378620000285,41.14252800000001,-8.61183,53,Ribeira
1372671389620000007,41.181687,-8.662428,31,H. Magalhães Lemos
1372671392620000337,41.148756,-8.585865,15,Campanhã
1372671392620000391,41.133519,-8.612892,53,Ribeira
1372671410620000620,41.166819,-8.591714999999999,56,Sá Carneiro
1372671438620000018,41.235228,-8.668827,31,H. Magalhães Lemos
1372671464620000197,41.197725,-8.695071,22,Castelo do Queijo
1372671466620000468,41.23683,-8.669925,31,H. Magalhães Lemos
1372671466620000494,41.175333,-8.649963,46,Pereira de Melo
1372671482620000619,41.157351,-8.625924000000001,32,H. Militar
1372671502620000199,41.15439,-8.645453999999999,36,Lordelo
1372671505620000010,41.236308,-8.669825999999999,31,H. Magalhães Lemos
1372671520620000153,41.147136,-8.6112,57,São Bento
1372671524620000349,41.150079,-8.620992,39,Maternidade
1372671527620000600,41.14712700000001,-8.622414,4,Alfândega
1372671535620000338,41.148864,-8.585658,15,Campanhã
1372671536620000688,41.157414,-8.609264999999999,63,Santa Maria
1372671544620000598,41.144391,-8.605989,9,Batalha
1372671559620000372,41.14757700000001,-8.633583,44,Palácio
1372671562620000046,41.163516,-8.675532,41,Nevogilde
1372671563620000525,41.154417,-8.589231,2,Alameda
1372671566620000685,41.179563,-8.624349,16,Campismo
1372671584620000463,41.162985,-8.599716,58,Terço
1372671588620000086,41.147712,-8.608842,27,D. João I
1372671597620000235,41.148126,-8.618157,18,Carregal
1372671600620000621,41.146038,-8.610732,57,São Bento
1372671623620000042,41.149593,-8.611056,14,Câmara
1372671623620000685,41.181372,-8.636247000000001,29,Francos
1372671631620000504,41.153607,-8.670914999999999,40,Mercado da Foz
1372671635620000349,41.15007,-8.621001,39,Maternidade
1372671654620000242,41.17335300000001,-8.565858,55,São Roque
1372671658620000349,41.15003400000001,-8.620992,39,Maternidade
1372671664620000352,41.11620300000001,-8.606349,9,Batalha
1372671691620000272,41.155263,-8.607681,19,Carvalheiras
1372671691620000349,41.150007,-8.620983,39,Maternidade
1372671699620000541,41.15457,-8.593767,2,Alameda
1372671706620000557,41.180121,-8.657064,47,Pereiró
1372671713620000349,41.148936,-8.586018,15,Campanhã
1372671736620000179,41.156829,-8.628597000000001,13,Brasília
1372671737620000594,41.164533,-8.526699,55,São Roque
1372671757620000159,41.237541,-8.670231,31,H. Magalhães Lemos
1372671782620000198,41.148252,-8.608077,27,D. João I
1372671791620000051,41.15565,-8.62749,13,Brasília
1372671800620000308,41.14674,-8.60418,9,Batalha
1372671803620000672,41.146128,-8.607096,9,Batalha
1372671806620000045,41.152122,-8.618039999999999,18,Carregal
1372671808620000269,41.157315,-8.624961,32,H. Militar
1372671811620000246,41.151753,-8.609697,60,Trindade
1372671811620000546,41.164164,-8.618364,51,Ramada Alta
1372671812620000384,41.176926,-8.684469,22,Castelo do Queijo
1372671821620000367,41.3856,-8.556830999999999,6,Areosa
1372671823620000540,41.145696,-8.623116,4,Alfândega
1372671831620000177,41.147037,-8.632764,44,Palácio
1372671852620000281,41.174217,-8.584119,6,Areosa
1372671854620000330,41.134257,-8.604306,9,Batalha
1372671893620000346,41.146299,-8.618058,25,Cordoaria
1372671898620000651,41.153499,-8.626509,30,Galiza
1372671920620000686,41.14827,-8.659575,43,Ouro
1372671922620000085,41.15943,-8.576027999999999,26,Corujeira
